timestamp|paslon_01|paslon_02|c1_url|pemilih_terdaftar|jumlah_suara_sah|pengguna_hak_pilih|jumlah_suara|jumlah_suara_tdk_sah|tps|kelurahan|kecamatan|kabupaten|wilayah|b+c+i|checker o|b+c|checker q
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PAYA DUA|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PULO TEUNGOH|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|SEUNEUBOK BARO|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|SUKARAME|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|SUKARAME|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|SUKARAME|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|TANJONG MULIA|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|TRIENGGADENG|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|TRIENGGADENG|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|ULEE GLEE|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|ULEE GLEE|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|ULEE GLEE|MAKMUR|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|ALUE IGEUH|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|BANTAYAN|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|BANTAYAN|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|BLANG SAMAGADENG|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|BLANG SAMAGADENG|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|COT LEUBENG|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|COT LEUBENG|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|GAMPONG BLANG|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|G A R O T|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|G A R O T|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|KUTA RUSEP|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|LANCOK ULIM|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|LANCOK ULIM|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|LHOK DAGANG|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|MEUNASAH REUDEUP|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|MEUNASAH REUDEUP|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|MEUNASAH TEUNGOH|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|NASE BARAT|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|NASE BARAT|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|NASE MEE|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|NASE MEE|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PANDRAH JANENG|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|PANDRAH JANENG|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PANDRAH KANDEH|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|PANDRAH KANDEH|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PANTON|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PANTON BILI|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|SEUNEUBOK BARO|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|UTEUN KRUT|PANDRAH|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|ALUE GANDAI|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|ALUE KEUTAPANG|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|ALUE SIJUEK|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|ALUE SIJUEK|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|ARA BUNGONG|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|ARA BUNGONG|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|BLANG BATI|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|BLANG BEURURU|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|BLANG GLUMPANG|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|BLANG KUBU|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|BLANG KUBU|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|BLANG KUBU|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|BLANG KUBU|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|BLANG MATANG|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|BLANG RANGKULUH|PEUDADA|BIREUEN|ACEH||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|BLANG RANGKULUH|PEUDADA|BIREUEN|ACEH||||
